Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Atp2a1,307.3094944489553,-0.058937853899089857,0.16940953162536837,-0.3479016400884976,0.7279140535155126,0.8935666860571907
Prpf19,13076.819082257129,-0.05897258956950044,0.0544395436672552,-1.0832675220415526,0.27868969669396093,0.5798303172297957
Ppp2r1a,15172.49967838086,-0.05898507843553247,0.121748376640832,-0.4844834901539873,0.6280427785197662,0.839429276589295
Tram1,8854.646686947566,-0.05899780721137159,0.09115955029376782,-0.6471928286311984,0.5175071520643026,0.773195123769464
Peli1,23661.65817235939,-0.05902254582640177,0.06395891428397182,-0.9228196958495414,0.35610117494017224,0.6549251582613829
Asic4,9.854700319794901,-0.05905531905570977,0.6612768763438703,-0.08930498126929882,0.9288395354097286,0.9767295094102367
Bola1,601.0325152802615,-0.05906529940668218,0.13215000843887992,-0.44695645580681287,0.6549065001854941,0.855033614710756
Rad21,13580.975739543124,-0.05907191915965227,0.07299657771185925,-0.8092423098631824,0.4183757825178752,0.7017043138851207
Cox19,882.1835577929587,-0.05921432457798416,0.11440800313760953,-0.5175715243168906,0.6047572537855577,0.8245244023074156
Eif4e3,1734.4059456560547,-0.05923096637980465,0.09038711123454082,-0.6553032348396365,0.512272538500402,0.7704190015807013
Mospd1,890.7607490188537,-0.05930363563498755,0.2076281509131703,-0.2856242536195789,0.7751659252833577,0.9162182404894402
Bloc1s1,3146.5475205667976,-0.05930892680586429,0.12399220665433579,-0.47832785951785756,0.632416870435256,0.8424601591504295
Tpp2,9529.189527739914,-0.05932894779049576,0.16012767286737103,-0.3705102730096887,0.7110023236001366,0.8844054122159004
Tmem199,1448.465018649177,-0.05936082789533867,0.15008154553248299,-0.39552383129270796,0.692456337550099,0.8741886555759638
Chd1l,6439.010791262649,-0.05936523747577346,0.04172459096414077,-1.422787763858333,0.15479768954566075,0.422142618012889
Isca1,3015.3830756847965,-0.059409575616712874,0.10223605374809515,-0.5811020030477241,0.5611717087408958,0.8011057683082181
Tmx1,3551.407190255005,-0.05941770410244086,0.1537225583677603,-0.38652559997272545,0.6991074469208547,0.8779138819411612
Naga,2801.1643547900117,-0.05946098674971806,0.10827161478441462,-0.5491835220903835,0.5828795114373282,0.813555429364814
Gpr146,6409.548890919814,-0.05946381399360275,0.08374328612838293,-0.7100726128950988,0.4776591085908513,0.7465690265804753
Hnrnph2,6416.930835340547,-0.059476304039521324,0.07287110253262126,-0.8161850441729812,0.4143943093448168,0.6986259836455192
Gdf11,450.8835797911573,-0.05949402663835579,0.11846297864850062,-0.5022161971368665,0.6155154506603837,0.83102425665526225
Ppp1r2,2517.172713769383,-0.059526352715536565,0.07082396498829875,-0.8404831997950308,0.40063751736253506,0.6884512605009533
Isg20l2,7566.022877933609,-0.059534622399753004,0.10515698660010843,-0.5661499470895985,0.5712918521068164,0.8076556187974249
Xpo6,23294.906094431313,-0.059644576543554824,0.09848548036233605,-0.6056179684976669,0.5447684676726341,0.7908513738980006
R3hdm4,8952.04441965488,-0.059671157768170294,0.1138821303452051,-0.5239729673768145,0.600297342030286,0.821988837321251
Hspa9,18075.812414173044,-0.05971525966938798,0.09222303660903,-0.6475091459257044,0.5173024771777615,0.7731857826292504
Zfp655,3678.327967451714,-0.059767306950002486,0.13266201473148462,-0.4505231363399303,0.6523332754780824,0.8540367742370181
Fchsd1,2486.8264433575923,-0.059820157961242036,0.10891178042132903,-0.5492533289771379,0.5828316111799932,0.813555429364814
Nfkb1,23416.195721772136,-0.05984403159012837,0.06292614922225032,-0.9510200819497766,0.3415941816575605,0.642620431846884
Ccni,13218.406596008648,-0.05986786253484243,0.1186067551320119,-0.5047592986437256,0.6137279061576971,0.829964566746734
Supt4a,7635.214436102542,-0.05989624897078333,0.0887596539106651,-0.6748139084799469,0.49979400270729313,0.7611920846367849
Fam35a,1241.851071741579,-0.05991903587206919,0.10027837057615338,-0.5975270193143544,0.5501555731649678,0.7937836774049655
3300002I08Rik,47.78637803907507,-0.05997389476367124,0.37519229013909844,-0.1598484199700281,0.8730004808207468,0.9583795981998029
Ruvbl2,5274.38052557607,-0.06001511926206829,0.10063969319832054,-0.5963364687907238,0.5509504728782157,0.7944366587825192
Zfp800,2854.34712184607,-0.06008910979438119,0.1769060195171263,-0.3396668466024919,0.7341074314027287,0.8956712128279783
Fam117b,4776.723952012996,-0.06019997551122223,0.13965534684834374,-0.43106101463193763,0.6664240064693143,0.8617305161527129
Snord73a,97.23590476945614,-0.060241896965572084,0.3485169379579563,-0.17285213544725744,0.862767655602281,0.9535109820470616
Tmem135,1942.520618058494,-0.06029231286214889,0.10176129080896545,-0.592487697265304,0.5535240566700654,0.7961600642486206
Mrpl22,1487.7969391015572,-0.06054167779527542,0.1523184153261813,-0.3974678811201445,0.6910224671383016,0.8734813522667461
Senp7,5958.147719942184,-0.06056358516648398,0.12886307306117284,-0.4699840204628189,0.6383664341987156,0.8462257266441217
Gm5617,445.5925233703246,-0.06057087819618987,0.12680660656258064,-0.4776634265210574,0.6328897793290305,0.8426940410486506
Fancf,424.8271689240753,-0.06059289353844723,0.13613901743248452,-0.44508102586018067,0.656261200296271,0.8561364661460579
St8sia6,1965.2330758410608,-0.060634901625772626,0.47365336504967814,-0.12801535067614914,0.8981368249121267,0.9684923480602223
6030458C11Rik,2855.7754307286677,-0.060646371253482864,0.13957740429423673,-0.4344999218185561,0.6639254515745185,0.8602821874609008
Pspc1,3599.477629332147,-0.0606689364227598,0.06798431676201915,-0.8923960600373904,0.37218068218943673,0.6662129398066158
Eps8,6.866051940341584,-0.06073268803906953,1.6751565051974993,-0.03625493370358802,0.9710790839898447,0.9891285421995728
Ifitm10,613.3663996175947,-0.060743466084643115,0.17950307134627191,-0.3383979205986143,0.7350633409233287,0.8961688583257451
Rad50,3538.236385162501,-0.060781861105877036,0.08288732067209463,-0.7333071043076947,0.4633711429876268,0.7354880666221567
Gm16740,47.71375766258059,-0.060808078345115917,0.29089601166248924,-0.20903716760361846,0.8344192239405825,0.9437421771493885
Rpl12,253401.63061136086,-0.06089349748161658,0.08243437383287214,-0.7386906050268831,0.46009489195532965,0.7327827275620843
Gtf3a,1286.3509986038962,-0.060901999312419214,0.12612553184888695,-0.48286812685465536,0.6291893742351944,0.8405604944210966
Pigg,466.93004320222803,-0.06092578817402505,0.15993889884356577,-0.38093164711366306,0.7032539687730347,0.8800905938419984
Coasy,2469.320051238954,-0.06096169857302833,0.1152068662426332,-0.5291498724098528,0.5967014871153113,0.8209061645829931
Gstk1,726.023057422188,-0.061097036573885814,0.14723673355190733,-0.41495783762648103,0.6781727684397356,0.8686121706120797
Pcdhga4,9.566632934702605,-0.06116487967296142,0.6474342200237964,-0.09447273218075083,0.9247336421171467,0.9761523186928552
2900097C17Rik,7502.718683673906,-0.06116749627180863,0.11806821474468075,-0.5180691213471945,0.6044100436169559,0.8243916784839018
Nkx3-2,0.7571157734668442,-0.061207078897731075,2.5592951593721827,-0.023915599837552814,0.9809199309710045,NA
Sppl3,5419.880076170383,-0.06125014732778194,0.10742597354678828,-0.5701614358757016,0.5685682094697402,0.8053293985189826
1700001K23Rik,54.00116482638248,-0.061351954654679484,0.39630754443430743,-0.1548089495552091,0.8769719355494491,0.959294696124361
Tmem38b,540.1640399603283,-0.06137909046842893,0.10331196845578725,-0.594114035245552,0.5524358441433108,0.7953028688589532
Amfr,10544.136618925835,-0.06140368134024876,0.08779920378946428,-0.69936489956663,0.48432401781324225,0.7511890426284658
Cnot11,4130.903901994945,-0.06155324946842108,0.11804899642914192,-0.5214212007754592,0.6020733857007065,0.8225925695235635
Zfp637,821.8669889697933,-0.061594450260791335,0.10416046600046679,-0.5913419229567897,0.5542913452533653,0.7963299676846555
Acad9,3063.932936001107,-0.061695449335045456,0.06153651842613761,-1.0025827088202692,0.3160622420500506,0.6175655031011458
Pdhb,7838.224129254199,-0.06169808385306196,0.12543701144838648,-0.4918650655069923,0.6228147359748815,0.8366756885006134
Zfp11,281.6877450590206,-0.061755156955485786,0.12061619726557164,-0.5119972139356528,0.6086529594456338,0.8268771563814254
Pdzd7,11.75102460064419,-0.061769747692169,0.6374628259610501,-0.0968993722873861,0.9228063073047102,0.9758846512520218
Samm50,8147.465925498841,-0.06178307045000307,0.06115316413020309,-1.0103004697918627,0.3123513561489626,0.6144314619692494
Grn,639.0505548885596,-0.06179865450687306,0.21655867521694838,-0.2853667923714587,0.7753631461032287,0.9162416156890615
Dpp7,1272.6248506574052,-0.06186603649938227,0.11701490839359713,-0.5287021743527467,0.5970120686000764,0.8209884280443782
Mblac1,69.3870949550335,-0.061888948284620444,0.3141090690888593,-0.19703012225703193,0.8438039656421228,0.9470134367907583
Psme1,29175.660500351354,-0.061922373542359584,0.0744049594912371,-0.8322344903588366,0.40527659932002724,0.6915837909644936
Teddm1a,2.3706799253809323,-0.06194366175666312,1.609271806804008,-0.038491733649197765,0.969295622193671,NA
Fancl,985.2630729885619,-0.06200844849372163,0.1396731781532251,-0.4439538737043468,0.6570759331216203,0.8568000849405162
Poll,2015.8093629138725,-0.06201910978634376,0.0801626079326233,-0.7736663188212495,0.439128142627775,0.7182260654791559
1700001G11Rik,20.680302882369208,-0.06213414122504431,0.38500212586147325,-0.1613864886746123,0.8717890076573491,0.9577978596018816
Cul5,4068.587486843003,-0.06222136598643315,0.09386158783785943,-0.6629055337729534,0.5073910573734488,0.7668386980256463
Tmem41a,808.1581431348156,-0.06222624975618722,0.08312308871612022,-0.7486036757933848,0.4540961159566219,0.7284480209902353
Sft2d1,2437.325779681323,-0.062381893995313166,0.13882900021068578,-0.4493433929556714,0.6531839595808988,0.8541630375007577
Erbb2ip,18610.840104379007,-0.06242254385918084,0.1135445856208805,-0.549762399658637,0.5824823513779541,0.81332548175447394
Ddb1,23293.48942430602,-0.06245718971928944,0.07698013318209056,-0.8113416687855265,0.41716948706589796,0.7007417248307709
Ngdn,6265.16721615064,-0.062492668481911186,0.07215901532190666,-0.866041037327447,0.3864676577459693,0.6772376406019126
Ctnnbl1,6550.792529839901,-0.06250350089562517,0.04968528122294658,-1.2579882685007053,0.20839599899775418,0.498359830515493
Sptan1,40059.32097863859,-0.06251448885677294,0.10441809411857247,-0.5986940231430035,0.5493769435846334,0.7932107742442185
Rpl21,126071.61862905677,-0.06252280654724598,0.06277206567589869,-0.9960291392999608,0.31923598726417496,0.6211656032421353
Gpaa1,4429.670467160447,-0.0625668630133222,0.10471364765448224,-0.5975043789876424,0.5501706842536773,0.7937836774049655
Gm6682,40.7669800520175,-0.06258935485133621,0.47663195097094335,-0.13131590260333137,0.895525412265409,0.9678303714982572
Gpr176,0.8089151216742898,-0.0625908176595619,2.8556284669757708,-0.021918403736130344,0.9825130442428278,NA
Ubap2l,20086.79311345301,-0.06259142405933082,0.06595354873971557,-0.9490228388823578,0.3426089963297454,0.6428041204368081
Ncor2,21339.108521627822,-0.06265846703765038,0.2158350844263031,-0.29030714447652795,0.771581273595299,0.9139105320517005
Emc9,1684.724469447767,-0.06269503803771953,0.12008152243929422,-0.5221039570797769,0.6015979514811653,0.822460018051895
Tmem248,5924.63229611824,-0.0626992926755915,0.1707700211003176,-0.36715632094909245,0.7135024183023064,0.8859147195228134
Rab5a,3301.0185717070367,-0.06277052289120066,0.15167609749055916,-0.4138458460477447,0.6789870059158274,0.8689270057286316
Pabpn1,22028.441793830196,-0.06278573093760101,0.07324251008717989,-0.8572307374893041,0.3913173783033004,0.6817942662674493
Fbxo18,5231.894539704363,-0.06279622928729638,0.06920268228581998,-0.9074247877840377,0.36418220617945374,0.6607676632663634
6430531B16Rik,7.672439003534691,-0.06290985643087507,0.6845885637801058,-0.09189440162935897,0.9267819394948362,0.9764690372755763
Timmdc1,1449.4510673336438,-0.06291245749337403,0.07680139913607975,-0.8191577002640701,0.41269644507599546,0.6975751452089117
4933421O10Rik,355.60434229948333,-0.0629758636729837,0.16223888021541538,-0.38816751933547894,0.6978920681498381,0.8774955916995596
Tceb3,6568.722711029625,-0.06298206380929637,0.08865966580430527,-0.7103801174743204,0.4774684493263498,0.7464314878305054
Rpp14,1997.5453276696092,-0.06308688477465887,0.10500772742447012,-0.6007832596894925,0.5479843553954304,0.7925898953115555
Mrps35,2703.78519171648,-0.06309837100562636,0.0919665474853717,-0.6861013350062191,0.49264920914257276,0.7566022593835674
Mllt11,756.5783687716478,-0.06312281389857309,0.1788498790488999,-0.3529374145191034,0.7241353607457393,0.8909595481865921
Focad,4077.939308370788,-0.06312363672783912,0.08487971317103421,-0.7436834358834815,0.4570680127167979,0.7306594454711451
2810428I15Rik,2306.6054161218935,-0.06315054449534371,0.11586372101757804,-0.5450415707412241,0.5857249269141036,0.8151830185963959
2810002D19Rik,275.91306299085824,-0.06315095365072035,0.25966917137644147,-0.24319773239146142,0.8078522234291583,0.9318760134784803
Psmb10,10678.108096366415,-0.06335009979796682,0.12032272550933779,-0.5265015360132486,0.5985397850674726,0.8217159734723283
Dpm2,3164.674696584302,-0.06335288894829688,0.08270716082943065,-0.7659903726951933,0.44368203059298134,0.7210798867108502
Ccdc25,2235.6907890723687,-0.06338048197626678,0.08456880184119084,-0.7494546522639287,0.45358322114999583,0.7281259093644085
Fam169a,52.13156975256555,-0.0634090927897236,0.33179369773944734,-0.19110999763328182,0.8484394150221066,0.9483090110292947
Ick,976.1072776585852,-0.06349252717384093,0.08771946647120717,-0.7238134216728458,0.46918028826961744,0.7401616166727616
Zfp583,114.74417592805231,-0.06361117510685044,0.33967804370094357,-0.1872690222004883,0.8514497099980547,0.9485935260852264
Hdac3,6946.607363470325,-0.0636551342372588,0.06439548302578202,-0.9885030944138301,0.3229063197147533,0.6242268027314306
Gnai3,11044.032279691177,-0.06373424247599724,0.10710637299979758,-0.5950555573020635,0.5518063346977018,0.7949145902128671
Zswim7,297.8778097930832,-0.06376179210161503,0.14843267243824454,-0.42956709634223655,0.6675105763884986,0.8622197109691082
Hey2,3.2092273984386317,-0.06383989225741332,1.2517725714291656,-0.050999593468106154,0.9593258444937006,NA
Pitx2,7.810720980849439,-0.0638781645784703,0.610135143938006,-0.10469510765464243,0.9166177441541326,0.9732849262436128
Exosc1,2625.547064629361,-0.0639155560396755,0.08922223327066549,-0.7163635530818939,0.4737668937905193,0.7442250004802704
Atf1,4751.438396210873,-0.06412079033538791,0.08815219789597273,-0.7273873126913526,0.4669887244270855,0.7383833914526537
Prss58,0.6244632245217835,-0.06415863260482668,3.026001735482319,-0.021202444087362805,0.9830841646219236,NA
Nbas,2981.9438731140317,-0.0642012430628178,0.10633797694993576,-0.6037470798701008,0.5460118080335874,0.7917007811384961
Prkacb,20084.209214101997,-0.06423283486421563,0.07317664613707586,-0.8777777918913294,0.38006431863070217,0.6724140965865228
Ftsj3,12647.458895893244,-0.06430205379714447,0.05459213670710903,-1.1778629245110863,0.23885125786659162,0.5347608366301765
Armt1,1969.6385766312517,-0.06435787253958183,0.13600974256397275,-0.4731857536551901,0.6360806607694295,0.8442075556509409
Zfp273,321.70062685969816,-0.06439793414824348,0.343121159315002,-0.1876827831801624,0.851125327458576,0.9485935260852264
Rsph3b,515.0157549451628,-0.06442631712251587,0.12135477967017644,-0.5308922919856692,0.5954934194760511,0.8203993010616075
Slc35a4,7489.83939302038,-0.06447871077492653,0.09165947540869353,-0.7034593039882376,0.4817695597557712,0.7495066121308511
Atf5,536.0235787028461,-0.06457855849941475,0.1507636468377273,-0.42834303795346057,0.6684013893955174,0.8623301980422537
Fam110b,155.48891805931086,-0.06460692220229823,0.16167708470375355,-0.399604695499549,0.6894476974798571,0.8728913645742585
Ppp3cb,7979.668422475411,-0.06464180702699832,0.12276157010878061,-0.5265638666051466,0.5984964898294993,0.8217159734723283
Gk5,202.44666651250358,-0.06468048511753924,0.13848039135383813,-0.46707324037141773,0.640447478739996,0.8474320642218038
Txnl4a,15558.769669020528,-0.06472426336586533,0.06713935482547853,-0.9640286763867336,0.33503154899952886,0.6354704096064234
Ddias,280.0105176865553,-0.06479423671970949,0.3266865019383821,-0.1983376611376819,0.842780887600036,0.9470134367907583
Ythdf1,8122.733276490934,-0.06483485838963192,0.1221328637562984,-0.530855139194985,0.5955191668871977,0.8203993010616075
Rhbdf2,2769.477870879135,-0.06484008969382257,0.16006797917363702,-0.4050784549699722,0.6854198427918603,0.8715940188408848
Stom,35.78281967637097,-0.06486229942269589,0.6015344517635249,-0.10782807074896275,0.9141320754674344,0.9728262922456129
Arfgef1,10637.729062867476,-0.06488450792352317,0.11552366187955526,-0.561655567940459,0.5743507125775889,0.8089104814026652
